"Exploration and Deposit Appraisal(1), Expenditures Category",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2014,Manitoba,Diamond Drilling (Surface and Underground),14568.665,Cost (thousands of dollars)
2014,Manitoba,Other Drilling (Surface and Underground),0.328,Metres (thousands)
2014,Manitoba,Other Drilling (Surface and Underground),749.3,Cost (thousands of dollars)
2014,Manitoba,Geochemistry and Geology,4285.452,(thousands of dollars)
2014,Manitoba,Geophysics,1450.402,(thousands of dollars)
2014,Manitoba,Rock Work(2),165,(thousands of dollars)
2014,Manitoba,Other Field Costs,2150.495,(thousands of dollars)
2014,Manitoba,"Engineering, Economic and Feasibility Studies",800.184,(thousands of dollars)
2014,Manitoba,"Mineral Leases, Claims, Line Cutting and Head Office",3557.557,(thousands of dollars)
2014,Manitoba,Environment,176.55,(thousands of dollars)
2014,Manitoba,Land Access,50,(thousands of dollars)
2014,Manitoba,Grand Total,27953.605,(thousands of dollars)
2014,Saskatchewan,Diamond Drilling (Surface and Underground),318.767,Metres (thousands)
2014,Saskatchewan,Diamond Drilling (Surface and Underground),101123.082,Cost (thousands of dollars)
2014,Saskatchewan,Other Drilling (Surface and Underground),8.645,Metres (thousands)
2014,Saskatchewan,Other Drilling (Surface and Underground),10201.188,Cost (thousands of dollars)
2014,Saskatchewan,Geochemistry and Geology,38822.013,(thousands of dollars)
2014,Saskatchewan,Geophysics,15601.479,(thousands of dollars)
2014,Saskatchewan,Rock Work(2),156.233,(thousands of dollars)
2014,Saskatchewan,Other Field Costs,12627.667,(thousands of dollars)
2014,Saskatchewan,"Engineering, Economic and Feasibility Studies",30103.826,(thousands of dollars)
2014,Saskatchewan,"Mineral Leases, Claims, Line Cutting and Head Office",29956.645,(thousands of dollars)
2014,Saskatchewan,Environment,5511.829,(thousands of dollars)
2014,Saskatchewan,Land Access,1131.55,(thousands of dollars)
2014,Saskatchewan,Grand Total,245235.512,(thousands of dollars)
2014,Alberta,Diamond Drilling (Surface and Underground),5.175,Metres (thousands)
2014,Alberta,Diamond Drilling (Surface and Underground),2316.794,Cost (thousands of dollars)
2014,Alberta,Other Drilling (Surface and Underground),21.37,Metres (thousands)
2014,Alberta,Other Drilling (Surface and Underground),1640,Cost (thousands of dollars)
2014,Alberta,Geochemistry and Geology,3457.482,(thousands of dollars)
2014,Alberta,Geophysics,271.607,(thousands of dollars)
2014,Alberta,Rock Work(2),0,(thousands of dollars)
2014,Alberta,Other Field Costs,570.75,(thousands of dollars)
2014,Alberta,"Engineering, Economic and Feasibility Studies",7899.667,(thousands of dollars)
2014,Alberta,"Mineral Leases, Claims, Line Cutting and Head Office",6988.545,(thousands of dollars)
2014,Alberta,Environment,2137.253,(thousands of dollars)
2014,Alberta,Land Access,837.407,(thousands of dollars)
2014,Alberta,Grand Total,26119.505,(thousands of dollars)
2014,British Columbia,Diamond Drilling (Surface and Underground),397.857,Metres (thousands)
2014,British Columbia,Diamond Drilling (Surface and Underground),110278.266,Cost (thousands of dollars)
2014,British Columbia,Other Drilling (Surface and Underground),25.373,Metres (thousands)
2014,British Columbia,Other Drilling (Surface and Underground),5518.444,Cost (thousands of dollars)
2014,British Columbia,Geochemistry and Geology,39075.22112,(thousands of dollars)
2014,British Columbia,Geophysics,3825.382,(thousands of dollars)
2014,British Columbia,Rock Work(2),31375.483,(thousands of dollars)
2014,British Columbia,Other Field Costs,27942.186,(thousands of dollars)
2014,British Columbia,"Engineering, Economic and Feasibility Studies",81451.574,(thousands of dollars)
2014,British Columbia,"Mineral Leases, Claims, Line Cutting and Head Office",60319.916,(thousands of dollars)
2014,British Columbia,Environment,76922.801,(thousands of dollars)
2014,British Columbia,Land Access,12217.276,(thousands of dollars)
2014,British Columbia,Grand Total,448926.54912,(thousands of dollars)
2014,Yukon,Diamond Drilling (Surface and Underground),129.338,Metres (thousands)
2014,Yukon,Diamond Drilling (Surface and Underground),44115.316,Cost (thousands of dollars)
2014,Yukon,Other Drilling (Surface and Underground),33.203,Metres (thousands)
2014,Yukon,Other Drilling (Surface and Underground),13636.181,Cost (thousands of dollars)
2014,Yukon,Geochemistry and Geology,9320.615,(thousands of dollars)
2014,Yukon,Geophysics,1270.338,(thousands of dollars)
2014,Yukon,Rock Work(2),322.402,(thousands of dollars)
2014,Yukon,Other Field Costs,2222.462,(thousands of dollars)
2014,Yukon,"Engineering, Economic and Feasibility Studies",13270.475,(thousands of dollars)
2014,Yukon,"Mineral Leases, Claims, Line Cutting and Head Office",7539.313,(thousands of dollars)
2014,Yukon,Environment,10269.228,(thousands of dollars)
2014,Yukon,Land Access,5173.616,(thousands of dollars)
2014,Yukon,Grand Total,107139.946,(thousands of dollars)
2014,Northwest Territories,Diamond Drilling (Surface and Underground),58.853,Metres (thousands)
2014,Northwest Territories,Diamond Drilling (Surface and Underground),25660.031,Cost (thousands of dollars)
2014,Northwest Territories,Other Drilling (Surface and Underground),0.677,Metres (thousands)
2014,Northwest Territories,Other Drilling (Surface and Underground),896.62,Cost (thousands of dollars)
2014,Northwest Territories,Geochemistry and Geology,8696.395,(thousands of dollars)
2014,Northwest Territories,Geophysics,1390.262,(thousands of dollars)
2014,Northwest Territories,Rock Work(2),595.6,(thousands of dollars)
2014,Northwest Territories,Other Field Costs,19617.511,(thousands of dollars)
2014,Northwest Territories,"Engineering, Economic and Feasibility Studies",13407.944,(thousands of dollars)
2014,Northwest Territories,"Mineral Leases, Claims, Line Cutting and Head Office",7389.755,(thousands of dollars)
2014,Northwest Territories,Environment,18065.04,(thousands of dollars)
2014,Northwest Territories,Land Access,6009.71,(thousands of dollars)
2014,Northwest Territories,Grand Total,101728.868,(thousands of dollars)
2014,Nunavut,Diamond Drilling (Surface and Underground),166.962,Metres (thousands)
2014,Nunavut,Diamond Drilling (Surface and Underground),53373.502,Cost (thousands of dollars)
2014,Nunavut,Other Drilling (Surface and Underground),1.45,Metres (thousands)
2014,Nunavut,Other Drilling (Surface and Underground),500,Cost (thousands of dollars)
2014,Nunavut,Geochemistry and Geology,11220.748,(thousands of dollars)
2014,Nunavut,Geophysics,1953.461,(thousands of dollars)
2014,Nunavut,Rock Work(2),16832.293,(thousands of dollars)
2014,Nunavut,Other Field Costs,32505.683,(thousands of dollars)
2014,Nunavut,"Engineering, Economic and Feasibility Studies",15990.733,(thousands of dollars)
2014,Nunavut,"Mineral Leases, Claims, Line Cutting and Head Office",8370.181,(thousands of dollars)
2014,Nunavut,Environment,15954.207,(thousands of dollars)
2014,Nunavut,Land Access,1342.736,(thousands of dollars)
2014,Nunavut,Grand Total,158043.544,(thousands of dollars)
2014,Total,Diamond Drilling (Surface and Underground),3148.538,Metres (thousands)
2014,Total,Diamond Drilling (Surface and Underground),659634.478,Cost (thousands of dollars)
2014,Total,Other Drilling (Surface and Underground),125.5651,Metres (thousands)
2014,Total,Other Drilling (Surface and Underground),38849.758,Cost (thousands of dollars)
2014,Total,Geochemistry and Geology,200312.85812,(thousands of dollars)
2014,Total,Geophysics,51177.8,(thousands of dollars)
2014,Total,Rock Work(2),191257.912,(thousands of dollars)
2014,Total,Other Field Costs,134509.99,(thousands of dollars)
2014,Total,"Engineering, Economic and Feasibility Studies",308854.051,(thousands of dollars)
2014,Total,"Mineral Leases, Claims, Line Cutting and Head Office",215572.778,(thousands of dollars)
2014,Total,Environment,169460.538,(thousands of dollars)
2014,Total,Land Access,47776.304,(thousands of dollars)
2014,Total,Grand Total,2017406.46712,(thousands of dollars)
2014,Percentage of grand total ,Diamond Drilling (Surface and Underground),n.a.,Metres (%)
2014,Percentage of grand total ,Diamond Drilling (Surface and Underground),32.6971529412057,Cost (%)
2014,Percentage of grand total ,Other Drilling (Surface and Underground),n.a.,Metres (%)
2014,Percentage of grand total ,Other Drilling (Surface and Underground),1.92572784082828,Cost (%)
2014,Percentage of grand total ,Geochemistry and Geology,9.92922652845273,(%)
2014,Percentage of grand total ,Geophysics,2.53681153669841,(%)
2014,Percentage of grand total ,Rock Work(2),9.48038558997162,(%)
2014,Percentage of grand total ,Other Field Costs,6.66747094312745,(%)
2014,Percentage of grand total ,"Engineering, Economic and Feasibility Studies",15.3094607375237,(%)
2014,Percentage of grand total ,"Mineral Leases, Claims, Line Cutting and Head Office",10.6856392855599,(%)
2014,Percentage of grand total ,Environment,8.39992043060701,(%)
2014,Percentage of grand total ,Land Access,2.36820416602532,(%)
2014,Percentage of grand total ,Grand Total,100,(%)
2013,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),112.851,Metres (thousands)
2013,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),27890.97,Cost (thousands of dollars)
2013,Newfoundland and Labrador,Other Drilling (Surface and Underground),1.09,Metres (thousands)
2013,Newfoundland and Labrador,Other Drilling (Surface and Underground),1259.998,Cost (thousands of dollars)
2013,Newfoundland and Labrador,Geochemistry and Geology,9804.083,(thousands of dollars)
2013,Newfoundland and Labrador,Geophysics,2704.263,(thousands of dollars)
2013,Newfoundland and Labrador,Rock Work(2),336.783,(thousands of dollars)
2013,Newfoundland and Labrador,Other Field Costs,6113.644,(thousands of dollars)
2013,Newfoundland and Labrador,"Engineering, Economic and Feasibility Studies",54241.361,(thousands of dollars)
2013,Newfoundland and Labrador,"Mineral Leases, Claims, Line Cutting and Head Office",8639.822,(thousands of dollars)
2013,Newfoundland and Labrador,Environment,4187.734,(thousands of dollars)
2013,Newfoundland and Labrador,Land Access,2037.962,(thousands of dollars)
2013,Newfoundland and Labrador,Grand Total,117216.62,(thousands of dollars)
2013,Nova Scotia ,Diamond Drilling (Surface and Underground),2.319,Metres (thousands)
2013,Nova Scotia ,Diamond Drilling (Surface and Underground),405.135,Cost (thousands of dollars)
2013,Nova Scotia ,Other Drilling (Surface and Underground),1.554,Metres (thousands)
2013,Nova Scotia ,Other Drilling (Surface and Underground),437.329,Cost (thousands of dollars)
2013,Nova Scotia ,Geochemistry and Geology,2144.715,(thousands of dollars)
2013,Nova Scotia ,Geophysics,360.017,(thousands of dollars)
2013,Nova Scotia ,Rock Work(2),3544.215,(thousands of dollars)
2013,Nova Scotia ,Other Field Costs,390.122,(thousands of dollars)
2013,Nova Scotia ,"Engineering, Economic and Feasibility Studies",1082.089,(thousands of dollars)
2013,Nova Scotia ,"Mineral Leases, Claims, Line Cutting and Head Office",3213.158,(thousands of dollars)
2013,Nova Scotia ,Environment,163.602,(thousands of dollars)
2013,Nova Scotia ,Land Access,577,(thousands of dollars)
2013,Nova Scotia ,Grand Total,12317.382,(thousands of dollars)
2013,New Brunswick,Diamond Drilling (Surface and Underground),70.86,Metres (thousands)
2013,New Brunswick,Diamond Drilling (Surface and Underground),10369.428,Cost (thousands of dollars)
2013,New Brunswick,Other Drilling (Surface and Underground),0,Metres (thousands)
2013,New Brunswick,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2013,New Brunswick,Geochemistry and Geology,6523.232,(thousands of dollars)
2013,New Brunswick,Geophysics,869.129,(thousands of dollars)
2013,New Brunswick,Rock Work(2),120.969,(thousands of dollars)
2013,New Brunswick,Other Field Costs,453.872,(thousands of dollars)
2013,New Brunswick,"Engineering, Economic and Feasibility Studies",4061.095,(thousands of dollars)
2013,New Brunswick,"Mineral Leases, Claims, Line Cutting and Head Office",695.127,(thousands of dollars)
2013,New Brunswick,Environment,2971.078,(thousands of dollars)
2013,New Brunswick,Land Access,1557.348,(thousands of dollars)
2013,New Brunswick,Grand Total,27621.278,(thousands of dollars)
2013,Quebec,Diamond Drilling (Surface and Underground),841.819,Metres (thousands)
2013,Quebec,Diamond Drilling (Surface and Underground),122867.862,Cost (thousands of dollars)
2013,Quebec,Other Drilling (Surface and Underground),3.254,Metres (thousands)
2013,Quebec,Other Drilling (Surface and Underground),701.47,Cost (thousands of dollars)
2013,Quebec,Geochemistry and Geology,38535.117,(thousands of dollars)
2013,Quebec,Geophysics,14278.569,(thousands of dollars)
2013,Quebec,Rock Work(2),13238.724,(thousands of dollars)
2013,Quebec,Other Field Costs,21936.692,(thousands of dollars)
2013,Quebec,"Engineering, Economic and Feasibility Studies",110769.808,(thousands of dollars)
2013,Quebec,"Mineral Leases, Claims, Line Cutting and Head Office",33109.559,(thousands of dollars)
2013,Quebec,Environment,13617.482,(thousands of dollars)
2013,Quebec,Land Access,14582.886,(thousands of dollars)
2013,Quebec,Grand Total,383638.169,(thousands of dollars)
2013,Ontario,Diamond Drilling (Surface and Underground),1572.21852,Metres (thousands)
2013,Ontario,Diamond Drilling (Surface and Underground),233158.545,Cost (thousands of dollars)
2013,Ontario,Other Drilling (Surface and Underground),1.06,Metres (thousands)
2013,Ontario,Other Drilling (Surface and Underground),212.533,Cost (thousands of dollars)
2013,Ontario,Geochemistry and Geology,45394.548,(thousands of dollars)
2013,Ontario,Geophysics,15948.638,(thousands of dollars)
2013,Ontario,Rock Work(2),81481.778,(thousands of dollars)
2013,Ontario,Other Field Costs,20878.817,(thousands of dollars)
2013,Ontario,"Engineering, Economic and Feasibility Studies",63392.467,(thousands of dollars)
2013,Ontario,"Mineral Leases, Claims, Line Cutting and Head Office",54364.523,(thousands of dollars)
2013,Ontario,Environment,41465.853,(thousands of dollars)
2013,Ontario,Land Access,5689.246,(thousands of dollars)
2013,Ontario,Grand Total,561986.948,(thousands of dollars)
2013,Manitoba,Diamond Drilling (Surface and Underground),248.156,Metres (thousands)
2013,Manitoba,Diamond Drilling (Surface and Underground),43930.697,Cost (thousands of dollars)
2013,Manitoba,Other Drilling (Surface and Underground),0,Metres (thousands)
2013,Manitoba,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2013,Manitoba,Geochemistry and Geology,6779.916,(thousands of dollars)
2013,Manitoba,Geophysics,1462.243,(thousands of dollars)
2013,Manitoba,Rock Work(2),0,(thousands of dollars)
2013,Manitoba,Other Field Costs,1491.182,(thousands of dollars)
2013,Manitoba,"Engineering, Economic and Feasibility Studies",1195,(thousands of dollars)
2013,Manitoba,"Mineral Leases, Claims, Line Cutting and Head Office",6019.032,(thousands of dollars)
2013,Manitoba,Environment,473.311,(thousands of dollars)
2013,Manitoba,Land Access,13.18,(thousands of dollars)
2013,Manitoba,Grand Total,61364.561,(thousands of dollars)
2013,Saskatchewan,Diamond Drilling (Surface and Underground),390.81524,Metres (thousands)
2013,Saskatchewan,Diamond Drilling (Surface and Underground),83903.1,Cost (thousands of dollars)
2013,Saskatchewan,Other Drilling (Surface and Underground),17.264,Metres (thousands)
2013,Saskatchewan,Other Drilling (Surface and Underground),9310.639,Cost (thousands of dollars)
2013,Saskatchewan,Geochemistry and Geology,17135.108,(thousands of dollars)
2013,Saskatchewan,Geophysics,18689.21,(thousands of dollars)
2013,Saskatchewan,Rock Work(2),64.737,(thousands of dollars)
2013,Saskatchewan,Other Field Costs,22017.91,(thousands of dollars)
2013,Saskatchewan,"Engineering, Economic and Feasibility Studies",26237.81,(thousands of dollars)
2013,Saskatchewan,"Mineral Leases, Claims, Line Cutting and Head Office",25591.969,(thousands of dollars)
2013,Saskatchewan,Environment,15303.363,(thousands of dollars)
2013,Saskatchewan,Land Access,3448.38,(thousands of dollars)
2013,Saskatchewan,Grand Total,221702.226,(thousands of dollars)
2013,Alberta,Diamond Drilling (Surface and Underground),8.583,Metres (thousands)
2013,Alberta,Diamond Drilling (Surface and Underground),2040.891,Cost (thousands of dollars)
2013,Alberta,Other Drilling (Surface and Underground),39.737,Metres (thousands)
2013,Alberta,Other Drilling (Surface and Underground),7521.708,Cost (thousands of dollars)
2013,Alberta,Geochemistry and Geology,1474.174,(thousands of dollars)
2013,Alberta,Geophysics,294.613,(thousands of dollars)
2013,Alberta,Rock Work(2),0,(thousands of dollars)
2013,Alberta,Other Field Costs,9452.598,(thousands of dollars)
2013,Alberta,"Engineering, Economic and Feasibility Studies",2357.534,(thousands of dollars)
2013,Alberta,"Mineral Leases, Claims, Line Cutting and Head Office",11527.639,(thousands of dollars)
2013,Alberta,Environment,4137.589,(thousands of dollars)
2013,Alberta,Land Access,109.717,(thousands of dollars)
2013,Alberta,Grand Total,38916.463,(thousands of dollars)
2013,British Columbia,Diamond Drilling (Surface and Underground),410.152,Metres (thousands)
2013,British Columbia,Diamond Drilling (Surface and Underground),129302.822,Cost (thousands of dollars)
2013,British Columbia,Other Drilling (Surface and Underground),51.988,Metres (thousands)
2013,British Columbia,Other Drilling (Surface and Underground),7861.467,Cost (thousands of dollars)
2013,British Columbia,Geochemistry and Geology,50818.803,(thousands of dollars)
2013,British Columbia,Geophysics,9378.745,(thousands of dollars)
2013,British Columbia,Rock Work(2),46928.176,(thousands of dollars)
2013,British Columbia,Other Field Costs,43827.021,(thousands of dollars)
2013,British Columbia,"Engineering, Economic and Feasibility Studies",54333.822,(thousands of dollars)
2013,British Columbia,"Mineral Leases, Claims, Line Cutting and Head Office",69941.987,(thousands of dollars)
2013,British Columbia,Environment,72893.122,(thousands of dollars)
2013,British Columbia,Land Access,7712.96,(thousands of dollars)
2013,British Columbia,Grand Total,492998.925,(thousands of dollars)
2013,Yukon,Diamond Drilling (Surface and Underground),31.378,Metres (thousands)
2013,Yukon,Diamond Drilling (Surface and Underground),13828.423,Cost (thousands of dollars)
2013,Yukon,Other Drilling (Surface and Underground),57.047,Metres (thousands)
2013,Yukon,Other Drilling (Surface and Underground),6813.647,Cost (thousands of dollars)
2013,Yukon,Geochemistry and Geology,23011.862,(thousands of dollars)
2013,Yukon,Geophysics,2411.286,(thousands of dollars)
2013,Yukon,Rock Work(2),4132.962,(thousands of dollars)
2013,Yukon,Other Field Costs,7370.709,(thousands of dollars)
2013,Yukon,"Engineering, Economic and Feasibility Studies",12524.387,(thousands of dollars)
2013,Yukon,"Mineral Leases, Claims, Line Cutting and Head Office",7257.649,(thousands of dollars)
2013,Yukon,Environment,21622.22,(thousands of dollars)
2013,Yukon,Land Access,1668.972,(thousands of dollars)
2013,Yukon,Grand Total,100642.117,(thousands of dollars)
2013,Northwest Territories,Diamond Drilling (Surface and Underground),24.716,Metres (thousands)
2013,Northwest Territories,Diamond Drilling (Surface and Underground),14133.261,Cost (thousands of dollars)
2013,Northwest Territories,Other Drilling (Surface and Underground),3.79,Metres (thousands)
2013,Northwest Territories,Other Drilling (Surface and Underground),3400,Cost (thousands of dollars)
2013,Northwest Territories,Geochemistry and Geology,3898.752,(thousands of dollars)
2013,Northwest Territories,Geophysics,1250.457,(thousands of dollars)
2013,Northwest Territories,Rock Work(2),0,(thousands of dollars)
2013,Northwest Territories,Other Field Costs,9360.265,(thousands of dollars)
2013,Northwest Territories,"Engineering, Economic and Feasibility Studies",25877.26,(thousands of dollars)
2013,Northwest Territories,"Mineral Leases, Claims, Line Cutting and Head Office",7530.136,(thousands of dollars)
2013,Northwest Territories,Environment,9905.288,(thousands of dollars)
2013,Northwest Territories,Land Access,2502.85,(thousands of dollars)
2013,Northwest Territories,Grand Total,77858.269,(thousands of dollars)
2013,Nunavut,Diamond Drilling (Surface and Underground),254.024,Metres (thousands)
2013,Nunavut,Diamond Drilling (Surface and Underground),112367.866,Cost (thousands of dollars)
2013,Nunavut,Other Drilling (Surface and Underground),0,Metres (thousands)
2013,Nunavut,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2013,Nunavut,Geochemistry and Geology,12101.558,(thousands of dollars)
2013,Nunavut,Geophysics,3592.684,(thousands of dollars)
2013,Nunavut,Rock Work(2),14122,(thousands of dollars)
2013,Nunavut,Other Field Costs,30788.373,(thousands of dollars)
2013,Nunavut,"Engineering, Economic and Feasibility Studies",43296.96,(thousands of dollars)
2013,Nunavut,"Mineral Leases, Claims, Line Cutting and Head Office",12138.923,(thousands of dollars)
2013,Nunavut,Environment,28023.853,(thousands of dollars)
2013,Nunavut,Land Access,1195.354,(thousands of dollars)
2013,Nunavut,Grand Total,257627.571,(thousands of dollars)
2013,Total,Diamond Drilling (Surface and Underground),3967.89176,Metres (thousands)
2013,Total,Diamond Drilling (Surface and Underground),794199,Cost (thousands of dollars)
2013,Total,Other Drilling (Surface and Underground),176.784,Metres (thousands)
2013,Total,Other Drilling (Surface and Underground),37518.791,Cost (thousands of dollars)
2013,Total,Geochemistry and Geology,217621.868,(thousands of dollars)
2013,Total,Geophysics,71239.854,(thousands of dollars)
2013,Total,Rock Work(2),163970.344,(thousands of dollars)
2013,Total,Other Field Costs,174081.205,(thousands of dollars)
2013,Total,"Engineering, Economic and Feasibility Studies",399369.593,(thousands of dollars)
2013,Total,"Mineral Leases, Claims, Line Cutting and Head Office",240029.524,(thousands of dollars)
2013,Total,Environment,214764.495,(thousands of dollars)
2013,Total,Land Access,41095.855,(thousands of dollars)
2013,Total,Grand Total,2353890.529,(thousands of dollars)
2013,Percentage of grand total ,Diamond Drilling (Surface and Underground),n.a.,Metres (%)
2013,Percentage of grand total ,Diamond Drilling (Surface and Underground),33.7398443222166,Cost (%)
2013,Percentage of grand total ,Other Drilling (Surface and Underground),n.a.,Metres (%)
2013,Percentage of grand total ,Other Drilling (Surface and Underground),1.59390551675056,Cost (%)
2013,Percentage of grand total ,Geochemistry and Geology,9.24519918487679,(%)
2013,Percentage of grand total ,Geophysics,3.02647268946125,(%)
2013,Percentage of grand total ,Rock Work(2),6.96592904299841,(%)
2013,Percentage of grand total ,Other Field Costs,7.3954673276142,(%)
2013,Percentage of grand total ,"Engineering, Economic and Feasibility Studies",16.9663622024795,(%)
2013,Percentage of grand total ,"Mineral Leases, Claims, Line Cutting and Head Office",10.1971404805291,(%)
2013,Percentage of grand total ,Environment,9.1238098099336,(%)
2013,Percentage of grand total ,Land Access,1.74586942314003,(%)
2013,Percentage of grand total ,Grand Total,100,(%)
,,,,
Note: Numbers may not add to totals due to rounding. See ,,,,
Symbols and Abbreviations Used in Tables,https://mmsd.nrcan-rncan.gc.ca/expl-expl/symbols-eng.aspx,,,
,,,,
"(1) Expenses support work on on-mine-site and off-mine-site; they are allocated to engineering, economics, and pre- or production feasibility studies, the environment, land access and field work. They also include associated general expenses. Exploration and deposit appraisal activities include only the search for and appraisal of deposits and do not include work for extensions of known reserves.",,,,
"(2) Includes stripping, trenching, shaft work, drifts, cross-cuts, raises, declines, rock sampling, and dewatering costs.",,,,
,,,,
"Source: Natural Resources Canada, from the federal-provincial/territorial Survey of Mineral Exploration, Deposit Appraisal and Mine Complex Development Expenditures.",,,,
Quebec data are compiled by l’Institut de la statistique du Québec.,,,,
Contact information,,,,
"For any questions, contact the Minerals and Metals Statistics Division:",,,,
Tel.: 1-800-267-0452 (toll-free in North America) or 343-292-8646,,,,
Email: ,Mineral Exploration Statistics Office,miningstats-statsminieres@nrcan-rncan.gc.ca,,
Web site: ,Mineral and Mining Statistics,https://natural-resources.canada.ca/our-natural-resources/minerals-mining/mining-data-statistics-and-analysis/25093,,
Date: ,February-22-2024,,,
